patch_index,captured_R,captured_G,captured_B,corrected_R,corrected_G,corrected_B,reference_R,reference_G,reference_B,deltaE_before,deltaE_after
1,66.95899963378906,41.95899963378906,36.95899963378906,109.90599822998047,87.74099731445312,77.29199981689453,115.0,82.0,68.0,14.3563,4.3208
2,159.03399658203125,124.96700286865234,116.16600036621094,196.03399658203125,146.97500610351562,123.83599853515625,194.0,150.0,130.0,10.0794,1.6346
3,59.31800079345703,91.26300048828125,142.66900634765625,90.88600158691406,114.12300109863281,152.5260009765625,98.0,122.0,157.0,11.8503,3.1375
4,54.433998107910156,70.42900085449219,33.433998107910156,93.55999755859375,105.96399688720703,74.46499633789062,87.0,108.0,67.0,12.7208,3.6413
5,93.83699798583984,101.83699798583984,166.67599487304688,124.8499984741211,120.60700225830078,175.0709991455078,133.0,128.0,177.0,12.0862,3.0074
6,100.14399719238281,175.01499938964844,170.13699340820312,97.34200286865234,190.04100036621094,166.98300170898438,103.0,189.0,170.0,6.3534,1.4715
7,171.7519989013672,89.77999877929688,25.101999282836914,214.75,121.89299774169922,48.70000076293945,214.0,126.0,44.0,13.8826,2.4218
8,26.73200035095215,58.731998443603516,159.88099670410156,74.21199798583984,88.62300109863281,170.99099731445312,80.0,91.0,166.0,10.946,1.5323
9,147.1320037841797,54.12699890136719,75.12999725341797,193.2480010986328,87.4020004272461,94.08699798583984,193.0,90.0,99.0,14.1795,1.2864
10,43.72800064086914,18.84600067138672,76.81900024414062,95.46299743652344,76.31600189208984,104.2040023803711,94.0,60.0,108.0,13.7383,7.4455
11,134.96099853515625,160.17100524902344,42.38199996948242,153.281005859375,186.17100524902344,63.50600051879883,157.0,188.0,64.0,7.9668,0.7539
12,185.16900634765625,128.20700073242188,21.316999435424805,223.1699981689453,158.2220001220703,41.104000091552734,224.0,163.0,46.0,11.0267,1.5692
13,0.9100000262260437,25.584999084472656,125.47599792480469,71.8740005493164,77.04399871826172,141.63099670410156,56.0,61.0,150.0,10.3275,5.9346
14,59.632999420166016,114.54299926757812,49.47999954223633,83.11599731445312,140.32400512695312,76.00700378417969,70.0,148.0,73.0,12.1377,3.4273
15,121.32099914550781,23.809999465942383,32.9630012512207,166.322998046875,75.53700256347656,68.552001953125,175.0,54.0,60.0,12.4821,4.9917
16,198.86500549316406,171.8560028076172,22.847999572753906,229.88099670410156,201.7209930419922,33.13600158691406,231.0,199.0,31.0,7.5248,1.1204
17,141.08599853515625,57.564998626708984,134.32699584960938,188.84500122070312,82.18199920654297,149.1820068359375,187.0,86.0,149.0,13.112,0.8636
18,31.74799919128418,113.5739974975586,158.13699340820312,48.18899917602539,131.31199645996094,161.52999877929688,8.0,133.0,161.0,10.0965,2.8317
19,216.0970001220703,228.08900451660156,244.10499572753906,241.10499572753906,241.08200073242188,237.10499572753906,240.04299926757812,240.04299926757812,239.10000610351562,8.6109,1.576
20,175.16099548339844,187.70899963378906,208.06399536132812,199.61300659179688,201.6439971923828,205.80299377441406,199.5,199.5,199.5,9.8192,2.2566
21,128.88499450683594,140.76300048828125,156.802001953125,154.91799926757812,158.7519989013672,160.83099365234375,161.78599548339844,161.78599548339844,161.78599548339844,10.8866,2.324
22,85.45500183105469,91.8479995727539,103.05999755859375,118.38700103759766,118.02899932861328,117.90299987792969,125.95700073242188,125.95700073242188,125.01399993896484,14.9884,3.1228
23,44.58399963378906,48.58399963378906,57.58399963378906,91.04100036621094,90.54399871826172,88.54399871826172,91.07099914550781,91.07099914550781,91.07099914550781,15.3256,1.2464
24,4.892000198364258,7.614999771118164,12.614999771118164,78.18299865722656,77.26399993896484,72.10700225830078,59.957000732421875,59.957000732421875,59.957000732421875,15.2454,6.5276
